x,y,stress_shear_1,stress_shear_10,stress_shear_20,stress_shear_30,stress_shear_40,stress_shear_50,stress_shear_60,stress_shear_70,stress_shear_80,stress_shear_90,stress_shear_100,stress_shear_1000,stress_shear_10000
2.874999999999998934e+01,3.562499999999998668e+00,9.648335431404420016e-06,9.648335431404401043e-05,1.929667086280938213e-04,2.894500629421337796e-04,3.859334172561815711e-04,4.824167715701944514e-04,5.789001258842720044e-04,6.753834801982716574e-04,7.718668345123633591e-04,8.683501888263326545e-04,9.648335431403907460e-04,9.648335431403918735e-03,9.648335431404209128e-02
2.876069392328272301e+01,2.086842259724932980e+00,5.903924285763013660e-07,5.903924285761615844e-06,1.180784857151472578e-05,1.771177285729151453e-05,2.361569714303785413e-05,2.951962142885575447e-05,3.542354571457622569e-05,4.132747000038976211e-05,4.723139428607793766e-05,5.313531857195277893e-05,5.903924285769997574e-05,5.903924285772082494e-04,5.903924285765801278e-03
2.879259271713864976e+01,1.926476193621845523e+00,4.555622277654994776e-07,4.555622277653593784e-06,9.111244555298552913e-06,1.366686683296742294e-05,1.822248911060566425e-05,2.277811138831615408e-05,2.733373366592798491e-05,3.188935594363420569e-05,3.644497822121340881e-05,4.100060049898173066e-05,4.555622277662064621e-05,4.555622277664162553e-04,4.555622277657813031e-03
2.884515058436088353e+01,1.771645709543634428e+00,3.617996754467192565e-07,3.617996754465803537e-06,7.235993508922968185e-06,1.085399026340399460e-05,1.447198701785449310e-05,1.808998377237710798e-05,2.170798052680109774e-05,2.532597728131970785e-05,2.894397403571104279e-05,3.256197079029154052e-05,3.617996754474264211e-05,3.617996754476334224e-04,3.617996754470003892e-03
2.891746824526944337e+01,1.624999999999996003e+00,2.955294383045945032e-07,2.955294383044583109e-06,5.910588766080668783e-06,8.865883149140190588e-06,1.182117753216976554e-05,1.477647191527022869e-05,1.773176629827359475e-05,2.068706068137024794e-05,2.364235506434148943e-05,2.659764944749906800e-05,2.955294383052907325e-05,2.955294383054954096e-04,2.955294383048719283e-03
2.900830832463594433e+01,1.489048213739095239e+00,2.450392211645301238e-07,2.450392211643976373e-06,4.900784423279711963e-06,7.351176634938227656e-06,9.801568846567609652e-06,1.225196105826579783e-05,1.470235326986978578e-05,1.715274548156427411e-05,1.960313769313720814e-05,2.205352990489093626e-05,2.450392211652043854e-05,2.450392211654031129e-04,2.450392211647991689e-03
2.911611652351680490e+01,1.366116523516812897e+00,2.056759062123646046e-07,2.056759062122408425e-06,4.113518124236909797e-06,6.170277186373120623e-06,8.227036248481629237e-06,1.028379531065585660e-05,1.234055437273994779e-05,1.439731343491082259e-05,1.645407249696511178e-05,1.851083155919233122e-05,2.056759062130113206e-05,2.056759062132002902e-04,2.056759062126216515e-03
2.923904821373908902e+01,1.258308324635954101e+00,1.743481639255385048e-07,1.743481639254229430e-06,3.486963278501106191e-06,5.230444917768198028e-06,6.973926557009497712e-06,8.717408196311978585e-06,1.046088983553052612e-05,1.220437147482988737e-05,1.394785311402069965e-05,1.569133475337260744e-05,1.743481639261410448e-05,1.743481639263171870e-04,1.743481639257782627e-03
2.937499999999998934e+01,1.167468245269450478e+00,1.494644459134188571e-07,1.494644459133159373e-06,2.989288918259736030e-06,4.483933377404397052e-06,5.978577836525980662e-06,7.473222295702296999e-06,8.967866754803535724e-06,1.046251121397708396e-05,1.195715567305351139e-05,1.345180013227404624e-05,1.494644459139580349e-05,1.494644459141149359e-04,1.494644459136333170e-03
2.952164570954362333e+01,1.095150584360890411e+00,1.299615499453313999e-07,1.299615499452454525e-06,2.599230998899410536e-06,3.898846498361470202e-06,5.198461997804270881e-06,6.498077497292766446e-06,7.797692996718557856e-06,9.097308496204745257e-06,1.039692399560979876e-05,1.169653949513520548e-05,1.299615499457820945e-05,1.299615499459128357e-04,1.299615499455109707e-03
2.967647619362183420e+01,1.042592717138663749e+00,1.158265567816095646e-07,1.158265567815468391e-06,2.316531135626918882e-06,3.474796703449412565e-06,4.633062271257816278e-06,5.791327839099601559e-06,6.949593406895622498e-06,8.107858974735706090e-06,9.266124542516533799e-06,1.042439011038528692e-05,1.158265567819385156e-05,1.158265567820345793e-04,1.158265567817407362e-03
2.983684225972492499e+01,1.010693923282736106e+00,1.070847190645242258e-07,1.070847190644903630e-06,2.141694381287678243e-06,3.212541571936321946e-06,4.283388762577469832e-06,5.354235953236357553e-06,6.425083143870966768e-06,7.495930334528863459e-06,8.566777525155427555e-06,9.637624715828554747e-06,1.070847190646985044e-05,1.070847190647496178e-04,1.070847190645936526e-03
2.999999999999998934e+01,9.999999999999991118e-01,1.043205251414460805e-07,1.043205251414453341e-06,2.086410502828943527e-06,3.129615754243396021e-06,4.172821005657854020e-06,5.216026257072126096e-06,6.259231508486823382e-06,7.302436759900920122e-06,8.345642011315677547e-06,9.388847262729680266e-06,1.043205251414426913e-05,1.043205251414428404e-04,1.043205251414448895e-03
3.016315774027505014e+01,1.010693923282736550e+00,1.076529041625424995e-07,1.076529041625751076e-06,2.153058083253678604e-06,3.229587124875707394e-06,4.306116166505198121e-06,5.382645208116743608e-06,6.459174249753152053e-06,7.535703291365376860e-06,8.612232333009884634e-06,9.688761374606720547e-06,1.076529041623633833e-05,1.076529041623130187e-04,1.076529041624713773e-03
3.032352380637813738e+01,1.042592717138664415e+00,1.167209685486218038e-07,1.167209685486827848e-06,2.334419370977699856e-06,3.501629056457575681e-06,4.668838741951391551e-06,5.836048427411813147e-06,7.003258112918400580e-06,8.170467798380205381e-06,9.337677483901834425e-06,1.050488716933503662e-05,1.167209685482896768e-05,1.167209685481955241e-04,1.167209685484897359e-03
3.047835429045634825e+01,1.095150584360891743e+00,1.308615193844143884e-07,1.308615193844978476e-06,2.617230387695472831e-06,3.925845581530965809e-06,5.234460775385476370e-06,6.543075969194434347e-06,7.851691163066326024e-06,9.160306356877183896e-06,1.046892155076971438e-05,1.177753674454149354e-05,1.308615193839610913e-05,1.308615193838330538e-04,1.308615193842338400e-03
3.062499999999999289e+01,1.167468245269452698e+00,1.502462096694258328e-07,1.502462096695259203e-06,3.004924193397123993e-06,4.507386290081010508e-06,6.009848386787673315e-06,7.512310483439827012e-06,9.014772580167291255e-06,1.051723467682172855e-05,1.201969677357391515e-05,1.352215887018154201e-05,1.502462096688836491e-05,1.502462096687298991e-04,1.502462096692097019e-03
3.076095178626089321e+01,1.258308324635956987e+00,1.749967862267710023e-07,1.749967862268811907e-06,3.499935724545021800e-06,5.249903586801140283e-06,6.999871449082791304e-06,8.749839311303253512e-06,1.049980717360816236e-05,1.224977503583124106e-05,1.399974289816382756e-05,1.574971076033446305e-05,1.749967862261613271e-05,1.749967862259907685e-04,1.749967862265280503e-03
3.088388347648316667e+01,1.366116523516816006e+00,2.061318165787743604e-07,2.061318165788899169e-06,4.122636331585734190e-06,6.183954497360990199e-06,8.245272663163657041e-06,1.030659082890072288e-05,1.236790899472833823e-05,1.442922716046811457e-05,1.649054532632550821e-05,1.855186349200898396e-05,2.061318165781192863e-05,2.061318165779339013e-04,2.061318165785092169e-03
3.099169167536402725e+01,1.489048213739099458e+00,2.454289441802343462e-07,2.454289441803559484e-06,4.908578883615430902e-06,7.362868325404684846e-06,9.817157767222650666e-06,1.227144720897196701e-05,1.472573665081606464e-05,1.718002609256822193e-05,1.963431553444346835e-05,2.208860497613678226e-05,2.454289441795485057e-05,2.454289441793561818e-04,2.454289441799588356e-03
3.108253175473053886e+01,1.625000000000000000e+00,2.957729580904075231e-07,2.957729580905336569e-06,5.915459161819205300e-06,8.873188742709893281e-06,1.183091832363003175e-05,1.478864790447946330e-05,1.774637748542668141e-05,2.070410706627906063e-05,2.366183664725831861e-05,2.661956622805000962e-05,2.957729580897026667e-05,2.957729580895072257e-04,2.957729580901274219e-03
3.115484941563909871e+01,1.771645709543637759e+00,3.621650302363631580e-07,3.621650302364885612e-06,7.243300604738450771e-06,1.086495090708843877e-05,1.448660120946831432e-05,1.810825151177660882e-05,2.172990181418387742e-05,2.535155211649503488e-05,2.897320241893475162e-05,3.259485272118453647e-05,3.621650302356456787e-05,3.621650302354472968e-04,3.621650302360739006e-03
3.120740728286131827e+01,1.926476193621848187e+00,4.559085493763553614e-07,4.559085493764817282e-06,9.118170987538336980e-06,1.367725648128825241e-05,1.823634197506801389e-05,2.279542746877620787e-05,2.735451296258353858e-05,3.191359845629448033e-05,3.647268395013416432e-05,4.103176944378376055e-05,4.559085493756376598e-05,4.559085493754415548e-04,4.559085493760675623e-03
3.123930607671724502e+01,2.086842259724933868e+00,5.919647673007215736e-07,5.919647673008428475e-06,1.183929534602543570e-05,1.775894301901924185e-05,2.367859069204233331e-05,2.959823836499491775e-05,3.551788603804542258e-05,4.143753371100042615e-05,4.735718138408292512e-05,5.327682905697742342e-05,5.919647673000096212e-05,5.919647672998165112e-04,5.919647673004347667e-03
3.124999999999998224e+01,3.854166666666664742e+00,1.691648552257738207e-05,1.691648552257705139e-04,3.383297104515348478e-04,5.074945656773272896e-04,6.766594209030753334e-04,8.458242761288960188e-04,1.014989131354647857e-03,1.184153986580439594e-03,1.353318841806153052e-03,1.522483697032009408e-03,1.691648552257777943e-03,1.691648552257819793e-02,1.691648552257755123e-01
3.124999999999998224e+01,3.270833333333331261e+00,5.549270814540650722e-06,5.549270814540545012e-05,1.109854162908084743e-04,1.664781244362217307e-04,2.219708325816191984e-04,2.774635407270438525e-04,3.329562488724414015e-04,3.884489570178577072e-04,4.439416651632386679e-04,4.994343733086782297e-04,5.549270814540828260e-04,5.549270814540954895e-03,5.549270814540727126e-02
3.124999999999998224e+01,2.541666666666664298e+00,1.449492900496379230e-06,1.449492900496435684e-05,2.898985800993391447e-05,4.348478701489005171e-05,5.797971601986247570e-05,7.247464502479389651e-05,8.696957402978439957e-05,1.014645030347156103e-04,1.159594320397242602e-04,1.304543610446202344e-04,1.449492900495938374e-04,1.449492900495839712e-03,1.449492900496200838e-02
3.124999999999998224e+01,3.124999999999997780e+00,4.211045688914571682e-06,4.211045688914500870e-05,8.422091377828917714e-05,1.263313706674387801e-04,1.684418275565791674e-04,2.105522844457333241e-04,2.526627413348765845e-04,2.947731982240245070e-04,3.368836551131588228e-04,3.789941120023180210e-04,4.211045688914634498e-04,4.211045688914723077e-03,4.211045688914598351e-02
3.124999999999998224e+01,2.687499999999997780e+00,1.878961833891708287e-06,1.878961833891739755e-05,3.757923667783834586e-05,5.636885501675070525e-05,7.515847335567323582e-05,9.394809169456779397e-05,1.127377100335043379e-04,1.315273283723974594e-04,1.503169467113461193e-04,1.691065650502153884e-04,1.878961833891401687e-04,1.878961833891339833e-03,1.878961833891586511e-02
3.124999999999998224e+01,3.708333333333330817e+00,1.279018809956197257e-05,1.279018809956170694e-04,2.558037619912287720e-04,3.837056429868640831e-04,5.116075239824624228e-04,6.395094049781226706e-04,7.674112859737244798e-04,8.953131669693608751e-04,1.023215047964928315e-03,1.151116928960620872e-03,1.279018809956234716e-03,1.279018809956268370e-02,1.279018809956212199e-01
3.124999999999998934e+01,3.999999999999996447e+00,2.293402340451359834e-05,2.293402340451313891e-04,4.586804680902563814e-04,6.880207021354137371e-04,9.173609361805189428e-04,1.146701170225708499e-03,1.376041404270824222e-03,1.605381638315973771e-03,1.834721872361042222e-03,2.064062106406267666e-03,2.293402340451397049e-03,2.293402340451447877e-02,2.293402340451373977e-01
3.124999999999998934e+01,3.416666666666665630e+00,7.323109175176332949e-06,7.323109175176156088e-05,1.464621835035196252e-04,2.196932752552922450e-04,2.929243670070423946e-04,3.661554587588317111e-04,4.393865505105813999e-04,5.126176422623583565e-04,5.858487340140869576e-04,6.590798257658971992e-04,7.323109175176576759e-04,7.323109175176764976e-03,7.323109175176424623e-02
3.124999999999998934e+01,2.833333333333332149e+00,2.446935069962203460e-06,2.446935069962203122e-05,4.893870139924616985e-05,7.340805209886610042e-05,9.787740279849023906e-05,1.223467534981002153e-04,1.468161041977338814e-04,1.712854548973411742e-04,1.957548055969798547e-04,2.202241562965754924e-04,2.446935069962021653e-04,2.446935069962012221e-03,2.446935069962129228e-02
3.124999999999998934e+01,2.979166666666665186e+00,3.203597637899012736e-06,3.203597637898971740e-05,6.407195275797990914e-05,9.610792913697085982e-05,1.281439055159594117e-04,1.601798818949477603e-04,1.922158582739422075e-04,2.242518346529259212e-04,2.562878110319189860e-04,2.883237874109024286e-04,3.203597637898951953e-04,3.203597637898981335e-03,3.203597637898984024e-02
3.124999999999998934e+01,2.395833333333332149e+00,1.123373511640445699e-06,1.123373511640532181e-05,2.246747023281728096e-05,3.370120534921164216e-05,4.493494046562792119e-05,5.616867558199028826e-05,6.740241069842866468e-05,7.863614581479183812e-05,8.986988093125462265e-05,1.011036160475715413e-04,1.123373511639891146e-04,1.123373511639751609e-03,1.123373511640221589e-02
3.124999999999998934e+01,2.249999999999998668e+00,8.503713961649640528e-07,8.503713961650774281e-06,1.700742792330958521e-05,2.551114188494682560e-05,3.401485584661116088e-05,4.251856980820981383e-05,5.102228376990010898e-05,5.952599773150051021e-05,6.802971169322061414e-05,7.653342565476473850e-05,8.503713961642984627e-05,8.503713961641221715e-04,8.503713961646959529e-03
3.124999999999998934e+01,3.562499999999998668e+00,9.665946367973568047e-06,9.665946367973352223e-05,1.933189273594621926e-04,2.899783910392107040e-04,3.866378547189295353e-04,4.832973183986989988e-04,5.799567820784172880e-04,6.766162457581717353e-04,7.732757094378603716e-04,8.699351731176580785e-04,9.665946367973886734e-04,9.665946367974135450e-03,9.665946367973703157e-02
3.126069392328272656e+01,4.163157740275061691e+00,3.461648412302520579e-05,3.461648412302460948e-04,6.923296824604846002e-04,1.038494523690765715e-03,1.384659364920976573e-03,1.730824206151288262e-03,2.076989047381526225e-03,2.423153888611783054e-03,2.769318729841958350e-03,3.115483571072307986e-03,3.461648412302555707e-03,3.461648412302629346e-02,3.461648412302535949e-01
3.129259271713864621e+01,4.323523806378147150e+00,4.912125722824822933e-05,4.912125722824734570e-04,9.824251445649399752e-04,1.473637716847460812e-03,1.964850289129885588e-03,2.456062861412443288e-03,2.947275433694911649e-03,3.438488005977389118e-03,3.929700578259781585e-03,4.420913150542379183e-03,4.912125722824860555e-03,4.912125722824958046e-02,4.912125722824840501e-01
3.134515058436087287e+01,4.478354290456358022e+00,6.663256068588549171e-05,6.663256068588456742e-04,1.332651213717683759e-03,1.998976820576587547e-03,2.665302427435362314e-03,3.331628034294298411e-03,3.997953641153158613e-03,4.664279248011968942e-03,5.330604854870764527e-03,5.996930461729698021e-03,6.663256068588562127e-03,6.663256068588666037e-02,6.663256068588558900e-01
3.141746824526943982e+01,4.624999999999996447e+00,8.653213825793278958e-05,8.653213825793155088e-04,1.730642765158623862e-03,2.595964147738028058e-03,3.461285530317261602e-03,4.326606912896709817e-03,5.191928295476057852e-03,6.057249678055325222e-03,6.922571060634531009e-03,7.787892443213984862e-03,8.653213825793372796e-03,8.653213825793500125e-02,8.653213825793391045e-01
3.150830832463594433e+01,4.760951786260897656e+00,1.091183506376046933e-04,1.091183506376037365e-03,2.182367012752065190e-03,3.273550519128199266e-03,4.364734025504147727e-03,5.455917531880261420e-03,6.547101038256369042e-03,7.638284544632315334e-03,8.729468051008309332e-03,9.820651557384367514e-03,1.091183506376043610e-02,1.091183506376060264e-01,1.091183506376049772e+00
3.161611652351679780e+01,4.883883476483179109e+00,1.292095553966737494e-04,1.292095553966717599e-03,2.584191107933435198e-03,3.876286661900253411e-03,5.168382215866867795e-03,6.460477769833715064e-03,7.752573323800505088e-03,9.044668877767112966e-03,1.033676443173375120e-02,1.162885998570057332e-02,1.292095553966737115e-02,1.292095553966755850e-01,1.292095553966742694e+00
