x,y,stress,height,length,velocity
34.4486108167688,3.883351267959146,2.188240048627432,5.0,15.0,10000
34.609320645502486,3.8392846083022474,2.2068637146350967,5.0,15.0,10000
34.76970381668532,3.794043391865784,2.22752037122101,5.0,15.0,10000
34.92974159980192,3.7475952550515297,2.2504672425363825,5.0,15.0,10000
35.089413808197,3.699905839747264,2.275990819784029,5.0,15.0,10000
35.24869875488311,3.650938598218527,2.3044222344630287,5.0,15.0,10000
35.40757285618786,3.600654681877559,2.3361261265895994,5.0,15.0,10000
35.56601067764455,3.549012669585426,2.371529380079903,5.0,15.0,10000
35.723984647738654,3.495968364894133,2.411099202138235,5.0,15.0,10000
35.881464474685394,3.4414746659302726,2.4553896377628432,5.0,15.0,10000
36.03841711493471,3.3854812163563595,2.505001120584835,5.0,15.0,10000
36.19480668974945,3.3279340134206783,2.5606570391787753,5.0,15.0,10000
36.35059382804553,3.2687751656262445,2.6231462891491746,5.0,15.0,10000
36.505734988366655,3.2079426147796646,2.693415424642972,5.0,15.0,10000
36.660182211971275,3.145369626462017,2.7724963744119755,5.0,15.0,10000
36.81388263809013,3.0809842765914195,2.861650921800836,5.0,15.0,10000
36.96677758231281,3.0147090203322735,2.9622703788523816,5.0,15.0,10000
37.118801674588894,2.9464601355219577,3.076049825623252,5.0,15.0,10000
37.26988196396881,2.876147048285876,3.2048676827965026,5.0,15.0,10000
37.41993676714555,2.8036716145500966,3.3510665142631866,5.0,15.0,10000
37.568874339484566,2.728927299187266,3.5172796718601766,5.0,15.0,10000
37.71659090902457,2.6517984600081195,3.706803802766572,5.0,15.0,10000
37.86296955552575,2.5721589335207855,3.9233825124806048,5.0,15.0,10000
38.007876110588725,2.489871908610173,4.1718358145212395,5.0,15.0,10000
38.15115655599258,2.404788769651386,4.457740753323417,5.0,15.0,10000
38.29263703225646,2.31674581947954,4.788368348619428,5.0,15.0,10000
38.43211619185536,2.2255649621936513,5.17230041128528,5.0,15.0,10000
38.56935936716618,2.1310531138044007,5.62104387027824,5.0,15.0,10000
38.70409430931723,2.032999949755112,6.148591581845006,5.0,15.0,10000
38.83600280124398,1.9311777202286584,6.774075148349773,5.0,15.0,10000
38.96471134859926,1.8253412755580347,7.521641409623322,5.0,15.0,10000
